Id,SalePrice
1673,239619.84
1674,235545.06
1675,226957.57
1676,225398.175
1677,228583.25
1678,284120.895
1679,258739.735
1680,254019.645
1681,238182.195
1682,250707.21
1683,218305.615
1684,205828.99
1685,207809.635
1686,201615.255
1687,199350.455
1688,217306.945
1689,209285.135
1690,211540.785
1691,209302.285
1692,220015.04
1693,201131.92
1694,203309.17
1695,197582.765
1696,223762.695
1697,196278.64
1698,241591.865
1699,231430.35
1700,231549.85
1701,229135.565
1702,218125.66
1703,219045.42
1704,226336.29
1705,230493.23
1706,257652.375
1707,222354.545
1708,209699.77
1709,223467.375
1710,214568.735
1711,233925.21
1712,234845.005
1713,217017.285
1714,203964.91
1715,212892.615
1716,194189.43
1717,194003.045
1718,173739.43
1719,213993.49
1720,211380.9
1721,191782.5
1722,172308.005
1723,182029.155
1724,214159.84
1725,219967.635
1726,187029.255
1727,183188.855
1728,196224.34
1729,186048.56
1730,165367.135
1731,141482.49
1732,148611.49
1733,147851.99
1734,147010.535
1735,154539.99
1736,152678.74
1737,204789.56
1738,222759.73
1739,208013.94
1740,220815.26
1741,213575.565
1742,195485.63
1743,196097.68
1744,213589.25
1745,175498.99
1746,178084.25
1747,191709.79
1748,194167.51
1749,162382.66
1750,156604.25
1751,201990.835
1752,153698.45
1753,150164.035
1754,183607.095
1755,167240.175
1756,153681.49
1757,141078.05
1758,155199.615
1759,152026.115
1760,162344.325
1761,149909.45
1762,169085.24
1763,164082.94
1764,146040.365
1765,151568.115
1766,159363.33
1767,168948.615
1768,156045.45
1769,159164.115
1770,157059.8
1771,146226.115
1772,147006.7
1773,146866.115
1774,163523.635
1775,152616.065
1776,138526.58
1777,137967.505
1778,152405.635
1779,142009.415
1780,154667.665
1781,146188.2
1782,138387.615
1783,173768.205
1784,140201.955
1785,140331.135
1786,136306.365
1787,180357.265
1788,125914.81
1789,135335.845
1790,137697.97
1791,182164.305
1792,152770.54
1793,147417.24
1794,151490.635
1795,146769.24
1796,154563.965
1797,138895.29
1798,150199.885
1799,139029.005
1800,152200.79
1801,141004.3
1802,139774.08
1803,162231.94
1804,157132.935
1805,149030.785
1806,137248.845
1807,137075.745
1808,148345.095
1809,157259.445
1810,141333.685
1811,127137.935
1812,123948.475
1813,136303.04
1814,130780.105
1815,123802.475
1816,138512.345
1817,156222.595
1818,146476.56
1819,153808.16
1820,130331.18
1821,134084.455
1822,152890.76
1823,122791.655
1824,139783.99
1825,146002.76
1826,148262.77
1827,134032.115
1828,136882.825
1829,136334.515
1830,143131.225
1831,137341.37
1832,133846.795
1833,152524.33
1834,149552.875
1835,137066.695
1836,132680.705
1837,128605.525
1838,132970.41
1839,136532.91
1840,156331.925
1841,157926.685
1842,133140.41
1843,157685.79
1844,156179.415
1845,151785.29
1846,154488.89
1847,166078.625
1848,123170.6
1849,148569.24
1850,139595.05
1851,154839.515
1852,142257.99
1853,164824.41
1854,172012.06
1855,169743.225
1856,210775.265
1857,158503.97
1858,158462.565
1859,150376.475
1860,162723.695
1861,151660.85
1862,229870.895
1863,227044.895
1864,227044.895
1865,254182.535
1866,241726.815
1867,205045.875
1868,237461.635
1869,201820.8
1870,210384.95
1871,222210.43
1872,209828.635
1873,216499.285
1874,177235.01
1875,190968.475
1876,206417.575
1877,206618.775
1878,207463.125
1879,165910.065
1880,159573.615
1881,211171.58
1882,224766.895
1883,205428.43
1884,206404.555
1885,209825.255
1886,215769.06
1887,206597.705
1888,217168.565
1889,209969.02
1890,149514.075
1891,178635.585
1892,134855.51
1893,140566.205
1894,156775.51
1895,155525.375
1896,138820.08
1897,150156.135
1898,144408.475
1899,157978.03
1900,151974.85
1901,151262.205
1902,152840.865
1903,176454.56
1904,151920.49
1905,169332.165
1906,156029.2
1907,176789.65
1908,143470.205
1909,163841.455
1910,156869.69
1911,199769.535
1912,184260.47
1913,166935.305
1914,123526.03
1915,259907.175
1916,126660.54
1917,217645.0
1918,156481.555
1919,161779.915
1920,161458.82
1921,257478.59
1922,244625.815
1923,201738.015
1924,209247.215
1925,212016.145
1926,263245.035
1927,156803.45
1928,163849.035
1929,146217.47
1930,157849.415
1931,159986.39
1932,167217.45
1933,192913.38
1934,199526.07
1935,203748.365
1936,203578.32
1937,188518.69
1938,181154.355
1939,217078.105
1940,193722.705
1941,200001.67
1942,192691.65
1943,199822.72
1944,248250.48
1945,255292.42
1946,151974.435
1947,234251.41
1948,170621.98
1949,192184.26
1950,173663.16
1951,190230.595
1952,183967.095
1953,177102.835
1954,177082.4
1955,167590.525
1956,211708.485
1957,162916.595
1958,223866.6
1959,171175.695
1960,149340.54
1961,142073.115
1962,147987.915
1963,150282.915
1964,151246.415
1965,170744.66
1966,158840.76
1967,259983.95
1968,266227.18
1969,256490.36
1970,266824.265
1971,277130.515
1972,267502.395
1973,245013.4
1974,248923.925
1975,270132.31
1976,239335.745
1977,254872.63
1978,242381.25
1979,255698.22
1980,225696.605
1981,259746.64
1982,215777.29
1983,210493.37
1984,220935.575
1985,209794.755
1986,208664.11
1987,208625.85
1988,208107.135
1989,212620.94
1990,219941.995
1991,239770.695
1992,217177.185
1993,205170.525
1994,207819.81
1995,205284.135
1996,229122.0
1997,246790.98
1998,236042.02
1999,232822.45
2000,235715.69
2001,240746.115
2002,216150.405
2003,232745.105
2004,252005.865
2005,209549.6
2006,218930.065
2007,221049.57
2008,230794.63
2009,204192.09
2010,213226.45
2011,178006.87
2012,197398.65
2013,208343.065
2014,199644.06
2015,211082.28
2016,209130.09
2017,193560.54
2018,146326.425
2019,146116.49
2020,144134.08
2021,141832.3
2022,167912.41
2023,145866.455
2024,226041.535
2025,241597.465
2026,194833.17
2027,191407.285
2028,196467.26
2029,190370.16
2030,216553.52
2031,219091.55
2032,211851.95
2033,219744.34
2034,199150.25
2035,218130.75
2036,200817.34
2037,200598.755
2038,212568.195
2039,189540.15
2040,225226.58
2041,207192.385
2042,211146.735
2043,166068.365
2044,157697.595
2045,169394.8
2046,154315.55
2047,154691.33
2048,150057.8
2049,156238.135
2050,171726.7
2051,141410.475
2052,146753.325
2053,154970.2
2054,148019.55
2055,155218.99
2056,155486.45
2057,145766.04
2058,202012.965
2059,155336.325
2060,157869.2
2061,158366.7
2062,148128.615
2063,144297.455
2064,146540.29
2065,141030.575
2066,165530.135
2067,152487.05
2068,143489.385
2069,126764.085
2070,142670.49
2071,159763.26
2072,140315.945
2073,150023.45
2074,166379.35
2075,156724.87
2076,139373.115
2077,161466.7
2078,148868.615
2079,146241.365
2080,134847.83
2081,140360.455
2082,143301.81
2083,145449.205
2084,139558.115
2085,145370.575
2086,162565.74
2087,136454.845
2088,140310.9
2089,132621.705
2090,143121.445
2091,132530.585
2092,137003.955
2093,129690.41
2094,139675.385
2095,139715.6
2096,126260.725
2097,129835.185
2098,136774.955
2099,130772.635
2100,131802.49
2101,135527.91
2102,144396.415
2103,137771.01
2104,141583.435
2105,143551.685
2106,126428.98
2107,167365.51
2108,137263.955
2109,137148.115
2110,141605.49
2111,148911.26
2112,140436.45
2113,136355.915
2114,144664.415
2115,146659.74
2116,138458.115
2117,149984.7
2118,141760.74
2119,133882.205
2120,142116.99
2121,130723.595
2122,149630.74
2123,134740.915
2124,140708.74
2125,146258.165
2126,170196.515
2127,144105.26
2128,137519.535
2129,131897.705
2130,144534.205
2131,139289.575
2132,139654.345
2133,152284.51
2134,153092.38
2135,134579.86
2136,129877.12
2137,151025.425
2138,146749.005
2139,156713.665
2140,156225.615
2141,155899.255
2142,155007.365
2143,165288.305
2144,145576.375
2145,160742.635
2146,148773.29
2147,166266.39
2148,143272.665
2149,156265.29
2150,178646.46
2151,147082.575
2152,165261.36
2153,150078.975
2154,145172.085
2155,171272.035
2156,212171.615
2157,205873.495
2158,213530.22
2159,204731.25
2160,220670.06
2161,214484.95
2162,251655.175
2163,260127.285
2164,214799.915
2165,167816.79
2166,176378.1
2167,207106.275
2168,206915.91
2169,209246.205
2170,207720.955
2171,166210.615
2172,161091.365
2173,163602.135
2174,218156.13
2175,225399.975
2176,229128.005
2177,215759.545
2178,216453.645
2179,192042.975
2180,185954.355
2181,203631.2
2182,204452.625
2183,199119.225
2184,144050.725
2185,160911.59
2186,150608.355
2187,158383.325
2188,162016.385
2189,189150.37
2190,131799.325
2191,124215.155
2192,131838.04
2193,143037.71
2194,135751.205
2195,145660.705
2196,144471.79
2197,144632.99
2198,161717.885
2199,167895.105
2200,151717.475
2201,153800.01
2202,175535.785
2203,168968.2
2204,158803.86
2205,136287.05
2206,155302.575
2207,188122.24
2208,193320.99
2209,169094.19
2210,146909.405
2211,140028.115
2212,148111.825
2213,131753.79
2214,151254.315
2215,134881.325
2216,153835.45
2217,125136.1
2218,131886.6
2219,126278.615
2220,131654.73
2221,260174.14
2222,238870.315
2223,218983.49
2224,208891.43
2225,164672.365
2226,174306.8
2227,205517.285
2228,237973.71
2229,233910.865
2230,198168.89
2231,228922.695
2232,181756.415
2233,182851.725
2234,231265.565
2235,206309.845
2236,225496.505
2237,242924.95
2238,198436.18
2239,162921.485
2240,189796.185
2241,158493.94
2242,164487.305
2243,172734.815
2244,155034.495
2245,150524.165
2246,154889.505
2247,155118.165
2248,159739.44
2249,154193.825
2250,148130.075
2251,141122.385
2252,162667.74
2253,196270.24
2254,187195.97
2255,205083.57
2256,188245.26
2257,205931.515
2258,183320.785
2259,187262.14
2260,154080.135
2261,190876.8
2262,207802.785
2263,254396.835
2264,279073.72
2265,161999.465
2266,227512.16
2267,257638.54
2268,274057.965
2269,160018.585
2270,190395.95
2271,181594.56
2272,197792.15
2273,169875.41
2274,175944.45
2275,166340.2
2276,181334.875
2277,172771.9
2278,146668.615
2279,158186.115
2280,141752.865
2281,182873.625
2282,180822.885
2283,150514.415
2284,159873.565
2285,159142.075
2286,147419.315
2287,268995.58
2288,254950.55
2289,250985.655
2290,276929.395
2291,252726.525
2292,260173.98
2293,274171.565
2294,248991.78
2295,283033.6
2296,239730.43
2297,253514.425
2298,260820.195
2299,246187.415
2300,246638.38
2301,258911.165
2302,230011.0
2303,228750.47
2304,235230.955
2305,233238.665
2306,222577.845
2307,228832.32
2308,228501.74
2309,238416.435
2310,227099.91
2311,222892.915
2312,207793.745
2313,203294.275
2314,218135.565
2315,211407.015
2316,216789.11
2317,196335.595
2318,219178.5
2319,218250.435
2320,207072.47
2321,220227.34
2322,211435.21
2323,195086.695
2324,209001.115
2325,216006.735
2326,205605.25
2327,218361.375
2328,215931.575
2329,202508.57
2330,200242.68
2331,248775.155
2332,241811.525
2333,233481.715
2334,229623.78
2335,232189.345
2336,237421.755
2337,211695.165
2338,232439.54
2339,219073.015
2340,273450.875
2341,217123.72
2342,209221.77
2343,215207.99
2344,211056.135
2345,216448.215
2346,217501.815
2347,217145.03
2348,223640.87
2349,210611.005
2350,238383.885
2351,230172.89
2352,217225.345
2353,226940.67
2354,183107.985
2355,179497.085
2356,187562.87
2357,204726.06
2358,203161.265
2359,167669.65
2360,144697.115
2361,148264.705
2362,205830.06
2363,154287.205
2364,164178.505
2365,204867.725
2366,215497.745
2367,216364.745
2368,214944.43
2369,205007.69
2370,190871.13
2371,193095.04
2372,205875.74
2373,221127.095
2374,226078.5
2375,190048.305
2376,211410.505
2377,201638.185
2378,165145.725
2379,196869.0
2380,168332.75
2381,171208.9
2382,167331.84
2383,198339.235
2384,209247.01
2385,158322.85
2386,159180.75
2387,153185.615
2388,140712.17
2389,142899.175
2390,151987.01
2391,161507.74
2392,145745.55
2393,161130.785
2394,158737.79
2395,176757.69
2396,156166.365
2397,165836.54
2398,150769.575
2399,127125.6
2400,124684.225
2401,147906.8
2402,150288.19
2403,148713.1
2404,159970.5
2405,159249.2
2406,159585.45
2407,146408.99
2408,150913.865
2409,149007.385
2410,157762.95
2411,141206.7
2412,163021.2
2413,145416.55
2414,153697.865
2415,154058.525
2416,138865.14
2417,141393.2
2418,152151.615
2419,149009.365
2420,142630.705
2421,152846.55
2422,139411.83
2423,145347.325
2424,153451.365
2425,195597.56
2426,146007.255
2427,147277.935
2428,171478.455
2429,150426.7
2430,155944.075
2431,142660.7
2432,158096.885
2433,150512.885
2434,149306.385
2435,149430.8
2436,143374.45
2437,140593.205
2438,149666.34
2439,134487.115
2440,133495.975
2441,124736.34
2442,132192.635
2443,151391.325
2444,147262.18
2445,130097.225
2446,144744.6
2447,176986.11
2448,146317.175
2449,137142.225
2450,139804.095
2451,161123.16
2452,147909.52
2453,134932.615
2454,144826.935
2455,136740.49
2456,135350.955
2457,139408.205
2458,154560.24
2459,134529.24
2460,158807.075
2461,137987.915
2462,139319.115
2463,135329.165
2464,150844.56
2465,145965.585
2466,145799.56
2467,157044.18
2468,127089.03
2469,124663.53
2470,173095.56
2471,170984.255
2472,138693.1
2473,131719.455
2474,129881.935
2475,165937.375
2476,142337.33
2477,146201.88
2478,149189.255
2479,139890.33
2480,151326.615
2481,153580.205
2482,148900.705
2483,151299.865
2484,145378.115
2485,143283.33
2486,149385.05
2487,187607.65
2488,151665.075
2489,159730.425
2490,154519.415
2491,129866.565
2492,178320.995
2493,156135.76
2494,144077.365
2495,135568.075
2496,186941.405
2497,157865.075
2498,144844.365
2499,137908.635
2500,153700.45
2501,143551.99
2502,160891.535
2503,135642.205
2504,164069.225
2505,211743.445
2506,242430.43
2507,237033.95
2508,238114.3
2509,208361.825
2510,209071.3
2511,198046.725
2512,208686.83
2513,202678.56
2514,184085.94
2515,180192.645
2516,199354.625
2517,179038.065
2518,183638.225
2519,211034.085
2520,209845.96
2521,206362.835
2522,214385.15
2523,161385.355
2524,173879.175
2525,167791.7
2526,164402.865
2527,159213.615
2528,156168.135
2529,170463.3
2530,159308.51
2531,206531.625
2532,210753.64
2533,212956.425
2534,201734.305
2535,219614.295
2536,213496.86
2537,209099.385
2538,215284.015
2539,196220.285
2540,210055.52
2541,207852.33
2542,200834.885
2543,155485.3
2544,148520.74
2545,149277.24
2546,149707.475
2547,153521.7
2548,173483.585
2549,197256.2
2550,293777.765
2551,188453.81
2552,143422.955
2553,129326.275
2554,137535.325
2555,134651.705
2556,136316.865
2557,140261.58
2558,158019.67
2559,148158.925
2560,152660.05
2561,152945.51
2562,163549.755
2563,147268.3
2564,174550.96
2565,150416.2
2566,165526.825
2567,159295.99
2568,164965.69
2569,178081.19
2570,148111.455
2571,190721.125
2572,156339.825
2573,181646.81
2574,202042.84
2575,138115.29
2576,146398.22
2577,150976.99
2578,128836.685
2579,126136.83
2580,142499.36
2581,146144.51
2582,140392.105
2583,257470.89
2584,163972.055
2585,201902.28
2586,193733.5
2587,176146.69
2588,156105.365
2589,157781.68
2590,209647.955
2591,191176.65
2592,222765.6
2593,235581.155
2594,170318.72
2595,207629.45
2596,240027.165
2597,210642.545
2598,236107.525
2599,258061.77
2600,143954.58
2601,175744.515
2602,151273.165
2603,154137.415
2604,148735.415
2605,151966.365
2606,168589.39
2607,187763.52
2608,175497.59
2609,178552.515
2610,142894.625
2611,149525.325
2612,163297.59
2613,154504.505
2614,152694.825
2615,156137.425
2616,157220.95
2617,160392.915
2618,183139.655
2619,170088.595
2620,202042.72
2621,187526.025
2622,193763.595
2623,216339.09
2624,232754.62
2625,222608.205
2626,179690.165
2627,168403.71
2628,268718.665
2629,274462.32
2630,257242.88
2631,278304.54
2632,260689.76
2633,229422.45
2634,264549.56
2635,166086.96
2636,181274.0
2637,182418.675
2638,230916.585
2639,180568.91
2640,163407.25
2641,144852.49
2642,177721.01
2643,149035.165
2644,157645.775
2645,150902.415
2646,148538.915
2647,152789.165
2648,154985.49
2649,148633.05
2650,153540.615
2651,173182.92
2652,262696.535
2653,231596.485
2654,248538.655
2655,265826.755
2656,256834.45
2657,261733.34
2658,249873.405
2659,242583.11
2660,264653.115
2661,261374.63
2662,255429.875
2663,236847.215
2664,233752.555
2665,254354.745
2666,250942.445
2667,212750.785
2668,209843.48
2669,211745.18
2670,232432.585
2671,210746.3
2672,213998.36
2673,205272.505
2674,206491.61
2675,211135.05
2676,209895.135
2677,206952.07
2678,215419.4
2679,233861.945
2680,235619.92
2681,248964.335
2682,244050.32
2683,260544.815
2684,240506.385
2685,229345.315
2686,242955.59
2687,231470.26
2688,216805.44
2689,211539.29
2690,245240.425
2691,209275.16
2692,177849.205
2693,218363.925
2694,183565.185
2695,216110.875
2696,213000.855
2697,201820.19
2698,195095.405
2699,178518.995
2700,180629.84
2701,194705.42
2702,145949.515
2703,156193.075
2704,144589.8
2705,147105.615
2706,146718.33
2707,151805.365
2708,148667.615
2709,140836.74
2710,154118.74
2711,195846.965
2712,244067.555
2713,193448.41
2714,191084.985
2715,196503.29
2716,199769.86
2717,203784.285
2718,214745.865
2719,169773.47
2720,167120.56
2721,146768.865
2722,165268.4
2723,155344.065
2724,150626.715
2725,152936.95
2726,162962.83
2727,169212.195
2728,163391.69
2729,161990.44
2730,151389.725
2731,146202.615
2732,144747.05
2733,149817.615
2734,150334.915
2735,152579.54
2736,151371.665
2737,139154.615
2738,151341.35
2739,155535.7
2740,151089.24
2741,146875.325
2742,154814.51
2743,154309.415
2744,163565.2
2745,158249.475
2746,148781.365
2747,153301.665
2748,152827.45
2749,146668.385
2750,146872.205
2751,147886.55
2752,156445.16
2753,157448.635
2754,171194.39
2755,152435.95
2756,150622.01
2757,129605.185
2758,136089.205
2759,150594.475
2760,142629.17
2761,158244.69
2762,157983.415
2763,160827.15
2764,147861.79
2765,187910.345
2766,143260.705
2767,131915.645
2768,146004.56
2769,152346.385
2770,143653.29
2771,143902.575
2772,136914.505
2773,154913.995
2774,131717.475
2775,134626.37
2776,140905.845
2777,152733.435
2778,133283.035
2779,137872.26
2780,128770.975
2781,130812.61
2782,132558.725
2783,132086.185
2784,134613.04
2785,152451.83
2786,127157.33
2787,142766.99
2788,134015.01
2789,155104.915
2790,133179.745
2791,139586.78
2792,121150.815
2793,152381.115
2794,134963.58
2795,137388.455
2796,132845.045
2797,155487.77
2798,130959.41
2799,141215.665
2800,127058.03
2801,137345.575
2802,143283.455
2803,155838.55
2804,135219.69
2805,131499.44
2806,137940.49
2807,175463.9
2808,156194.765
2809,146624.865
2810,149588.24
2811,157481.975
2812,155517.915
2813,166799.265
2814,164848.51
2815,130994.66
2816,168354.415
2817,157083.465
2818,153677.465
2819,198232.72
2820,151244.115
2821,142241.29
2822,169923.85
2823,193829.835
2824,172580.63
2825,160953.52
2826,155566.905
2827,149486.74
2828,203488.81
2829,177588.795
2830,224492.515
2831,197027.4
2832,221803.315
2833,240006.17
2834,219780.015
2835,210913.725
2836,213551.33
2837,164398.95
2838,182679.93
2839,209910.33
2840,194546.005
2841,208235.75
2842,213430.13
2843,173186.66
2844,168327.16
2845,161102.07
2846,212300.0
2847,207827.21
2848,186728.98
2849,211208.78
2850,219700.855
2851,205772.905
2852,218064.91
2853,216235.955
2854,193541.475
2855,197870.175
2856,218081.515
2857,204133.83
2858,210319.3
2859,153532.125
2860,154940.6
2861,151200.325
2862,211414.41
2863,162822.72
2864,220874.905
2865,191703.27
2866,197085.95
2867,152521.825
2868,132036.64
2869,137803.685
2870,153089.2
2871,126668.12
2872,124381.925
2873,136027.62
2874,139292.455
2875,137344.48
2876,161741.915
2877,150513.83
2878,146347.55
2879,155166.825
2880,136113.33
2881,147048.89
2882,157344.45
2883,166478.2
2884,172449.385
2885,171934.4
2886,182333.775
2887,127807.975
2888,142763.39
2889,121264.245
2890,129175.205
2891,148973.58
2892,119939.865
2893,129265.88
2894,122611.37
2895,260066.38
2896,238715.365
2897,168218.765
2898,158987.01
2899,203105.545
2900,164816.75
2901,173468.4
2902,194461.93
2903,244381.035
2904,265697.58
2905,135301.2
2906,183206.105
2907,172598.945
2908,157897.825
2909,158278.685
2910,136717.465
2911,152938.915
2912,164410.16
2913,147570.71
2914,138451.08
2915,142413.415
2916,151175.21
2917,167440.19
2918,154165.125
2919,201112.6
